,lang,task,model,pattern,tot_score,%_score
850,en,numerals2,xglm_zero_1beam,P1|P2|NEG|N1|N2,1,0.002
851,en,numerals2,xglm_zero_1beam,P1|P2|NEG|N2,1,0.002
852,en,numerals2,xglm_zero_1beam,P1|P2|P3|NEG,4,0.008
853,en,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N1,4,0.008
854,en,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
855,en,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
856,en,numerals2,xglm_zero_2beam,P1|NEG,90,0.18
857,en,numerals2,xglm_zero_2beam,P1|NEG|N1,90,0.18
858,en,numerals2,xglm_zero_2beam,P1|NEG|N1|N2,63,0.126
859,en,numerals2,xglm_zero_2beam,P1|NEG|N2,63,0.126
860,en,numerals2,xglm_zero_2beam,P1|P2|NEG,30,0.06
861,en,numerals2,xglm_zero_2beam,P1|P2|NEG|N1,30,0.06
862,en,numerals2,xglm_zero_2beam,P1|P2|NEG|N1|N2,4,0.008
863,en,numerals2,xglm_zero_2beam,P1|P2|NEG|N2,4,0.008
864,en,numerals2,xglm_zero_2beam,P1|P2|P3|NEG,26,0.052
865,en,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N1,26,0.052
866,en,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N1|N2,1,0.002
867,en,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N2,1,0.002
868,en,spatial1,xglm1.7B_zero_1beam,P1|NEG,298,0.596
869,en,spatial1,xglm1.7B_zero_1beam,P1|NEG|N1,292,0.584
870,en,spatial1,xglm1.7B_zero_1beam,P1|NEG|N1|N2,292,0.584
871,en,spatial1,xglm1.7B_zero_1beam,P1|NEG|N2,292,0.584
872,en,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG,169,0.338
873,en,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,163,0.326
874,en,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,163,0.326
875,en,spatial1,xglm1.7B_zero_1beam,P1|P2|NEG|N2,163,0.326
876,en,spatial1,xglm_alt_one_1beam,P1|NEG,177,0.354
877,en,spatial1,xglm_alt_one_1beam,P1|NEG|N1,177,0.354
878,en,spatial1,xglm_alt_one_1beam,P1|NEG|N1|N2,177,0.354
879,en,spatial1,xglm_alt_one_1beam,P1|NEG|N2,177,0.354
880,en,spatial1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
881,en,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
882,en,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
883,en,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
884,en,spatial1,xglm_alt_one_2beam,P1|NEG,195,0.39
885,en,spatial1,xglm_alt_one_2beam,P1|NEG|N1,195,0.39
886,en,spatial1,xglm_alt_one_2beam,P1|NEG|N1|N2,195,0.39
887,en,spatial1,xglm_alt_one_2beam,P1|NEG|N2,195,0.39
888,en,spatial1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
889,en,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
890,en,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
891,en,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
892,en,spatial1,xglm_one_1beam,P1|NEG,73,0.146
893,en,spatial1,xglm_one_1beam,P1|NEG|N1,73,0.146
894,en,spatial1,xglm_one_1beam,P1|NEG|N1|N2,73,0.146
895,en,spatial1,xglm_one_1beam,P1|NEG|N2,73,0.146
896,en,spatial1,xglm_one_1beam,P1|P2|NEG,0,0.0
897,en,spatial1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
898,en,spatial1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
899,en,spatial1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
900,en,spatial1,xglm_one_2beam,P1|NEG,75,0.15
901,en,spatial1,xglm_one_2beam,P1|NEG|N1,75,0.15
902,en,spatial1,xglm_one_2beam,P1|NEG|N1|N2,75,0.15
903,en,spatial1,xglm_one_2beam,P1|NEG|N2,75,0.15
904,en,spatial1,xglm_one_2beam,P1|P2|NEG,0,0.0
905,en,spatial1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
906,en,spatial1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
907,en,spatial1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
908,en,spatial1,xglm_zero_1beam,P1|NEG,196,0.392
909,en,spatial1,xglm_zero_1beam,P1|NEG|N1,135,0.27
910,en,spatial1,xglm_zero_1beam,P1|NEG|N1|N2,135,0.27
911,en,spatial1,xglm_zero_1beam,P1|NEG|N2,171,0.342
912,en,spatial1,xglm_zero_1beam,P1|P2|NEG,169,0.338
913,en,spatial1,xglm_zero_1beam,P1|P2|NEG|N1,108,0.216
914,en,spatial1,xglm_zero_1beam,P1|P2|NEG|N1|N2,108,0.216
915,en,spatial1,xglm_zero_1beam,P1|P2|NEG|N2,144,0.288
916,en,spatial1,xglm_zero_2beam,P1|NEG,346,0.692
917,en,spatial1,xglm_zero_2beam,P1|NEG|N1,181,0.362
918,en,spatial1,xglm_zero_2beam,P1|NEG|N1|N2,181,0.362
919,en,spatial1,xglm_zero_2beam,P1|NEG|N2,306,0.612
920,en,spatial1,xglm_zero_2beam,P1|P2|NEG,305,0.61
921,en,spatial1,xglm_zero_2beam,P1|P2|NEG|N1,144,0.288
922,en,spatial1,xglm_zero_2beam,P1|P2|NEG|N1|N2,144,0.288
923,en,spatial1,xglm_zero_2beam,P1|P2|NEG|N2,266,0.532
924,en,spatial2,xglm1.7B_zero_1beam,P1|NEG,173,0.346
925,en,spatial2,xglm1.7B_zero_1beam,P1|NEG|N1,173,0.346
926,en,spatial2,xglm1.7B_zero_1beam,P1|NEG|N1|N2,166,0.332
927,en,spatial2,xglm1.7B_zero_1beam,P1|NEG|N2,166,0.332
928,en,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG,70,0.14
929,en,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,70,0.14
930,en,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,70,0.14
931,en,spatial2,xglm1.7B_zero_1beam,P1|P2|NEG|N2,70,0.14
932,en,spatial2,xglm_alt_one_1beam,P1|NEG,54,0.108
933,en,spatial2,xglm_alt_one_1beam,P1|NEG|N1,54,0.108
934,en,spatial2,xglm_alt_one_1beam,P1|NEG|N1|N2,54,0.108
935,en,spatial2,xglm_alt_one_1beam,P1|NEG|N2,54,0.108
936,en,spatial2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
937,en,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
938,en,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
939,en,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
940,en,spatial2,xglm_alt_one_2beam,P1|NEG,68,0.136
941,en,spatial2,xglm_alt_one_2beam,P1|NEG|N1,68,0.136
942,en,spatial2,xglm_alt_one_2beam,P1|NEG|N1|N2,68,0.136
943,en,spatial2,xglm_alt_one_2beam,P1|NEG|N2,68,0.136
944,en,spatial2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
945,en,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
946,en,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
947,en,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
948,en,spatial2,xglm_one_1beam,P1|NEG,70,0.14
949,en,spatial2,xglm_one_1beam,P1|NEG|N1,70,0.14
950,en,spatial2,xglm_one_1beam,P1|NEG|N1|N2,70,0.14
951,en,spatial2,xglm_one_1beam,P1|NEG|N2,70,0.14
952,en,spatial2,xglm_one_1beam,P1|P2|NEG,0,0.0
953,en,spatial2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
954,en,spatial2,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
955,en,spatial2,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
956,en,spatial2,xglm_one_2beam,P1|NEG,44,0.088
957,en,spatial2,xglm_one_2beam,P1|NEG|N1,44,0.088
958,en,spatial2,xglm_one_2beam,P1|NEG|N1|N2,44,0.088
959,en,spatial2,xglm_one_2beam,P1|NEG|N2,44,0.088
960,en,spatial2,xglm_one_2beam,P1|P2|NEG,0,0.0
961,en,spatial2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
962,en,spatial2,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
963,en,spatial2,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
964,en,spatial2,xglm_zero_1beam,P1|NEG,187,0.374
965,en,spatial2,xglm_zero_1beam,P1|NEG|N1,187,0.374
966,en,spatial2,xglm_zero_1beam,P1|NEG|N1|N2,179,0.358
967,en,spatial2,xglm_zero_1beam,P1|NEG|N2,179,0.358
968,en,spatial2,xglm_zero_1beam,P1|P2|NEG,164,0.328
969,en,spatial2,xglm_zero_1beam,P1|P2|NEG|N1,164,0.328
970,en,spatial2,xglm_zero_1beam,P1|P2|NEG|N1|N2,164,0.328
971,en,spatial2,xglm_zero_1beam,P1|P2|NEG|N2,164,0.328
972,en,spatial2,xglm_zero_2beam,P1|NEG,221,0.442
973,en,spatial2,xglm_zero_2beam,P1|NEG|N1,221,0.442
974,en,spatial2,xglm_zero_2beam,P1|NEG|N1|N2,210,0.42
975,en,spatial2,xglm_zero_2beam,P1|NEG|N2,210,0.42
976,en,spatial2,xglm_zero_2beam,P1|P2|NEG,193,0.386
977,en,spatial2,xglm_zero_2beam,P1|P2|NEG|N1,193,0.386
978,en,spatial2,xglm_zero_2beam,P1|P2|NEG|N1|N2,193,0.386
979,en,spatial2,xglm_zero_2beam,P1|P2|NEG|N2,193,0.386
980,en,temporal1,xglm1.7B_zero_1beam,P1,262,0.524
981,en,temporal1,xglm1.7B_zero_1beam,P1|N1,208,0.416
982,en,temporal1,xglm1.7B_zero_1beam,P1|N1|N2,208,0.416
983,en,temporal1,xglm1.7B_zero_1beam,P1|N2,234,0.468
984,en,temporal1,xglm1.7B_zero_1beam,P1|P2|NEG,28,0.056
985,en,temporal1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,22,0.044
986,en,temporal1,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,22,0.044
987,en,temporal1,xglm1.7B_zero_1beam,P1|P2|NEG|N2,28,0.056
988,en,temporal1,xglm_alt_one_1beam,P1,322,0.644
989,en,temporal1,xglm_alt_one_1beam,P1|N1,322,0.644
990,en,temporal1,xglm_alt_one_1beam,P1|N1|N2,322,0.644
991,en,temporal1,xglm_alt_one_1beam,P1|N2,322,0.644
992,en,temporal1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
993,en,temporal1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
994,en,temporal1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
995,en,temporal1,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
996,en,temporal1,xglm_alt_one_2beam,P1,239,0.478
997,en,temporal1,xglm_alt_one_2beam,P1|N1,235,0.47
998,en,temporal1,xglm_alt_one_2beam,P1|N1|N2,235,0.47
999,en,temporal1,xglm_alt_one_2beam,P1|N2,239,0.478
1000,en,temporal1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1001,en,temporal1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1002,en,temporal1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1003,en,temporal1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
1004,en,temporal1,xglm_one_1beam,P1,412,0.824
1005,en,temporal1,xglm_one_1beam,P1|N1,412,0.824
1006,en,temporal1,xglm_one_1beam,P1|N1|N2,412,0.824
1007,en,temporal1,xglm_one_1beam,P1|N2,412,0.824
1008,en,temporal1,xglm_one_1beam,P1|P2|NEG,0,0.0
1009,en,temporal1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1010,en,temporal1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1011,en,temporal1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
1012,en,temporal1,xglm_one_2beam,P1,376,0.752
1013,en,temporal1,xglm_one_2beam,P1|N1,376,0.752
1014,en,temporal1,xglm_one_2beam,P1|N1|N2,376,0.752
1015,en,temporal1,xglm_one_2beam,P1|N2,376,0.752
1016,en,temporal1,xglm_one_2beam,P1|P2|NEG,0,0.0
1017,en,temporal1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1018,en,temporal1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1019,en,temporal1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
1020,en,temporal1,xglm_zero_1beam,P1,487,0.974
1021,en,temporal1,xglm_zero_1beam,P1|N1,477,0.954
1022,en,temporal1,xglm_zero_1beam,P1|N1|N2,477,0.954
1023,en,temporal1,xglm_zero_1beam,P1|N2,487,0.974
1024,en,temporal1,xglm_zero_1beam,P1|P2|NEG,441,0.882
1025,en,temporal1,xglm_zero_1beam,P1|P2|NEG|N1,441,0.882
1026,en,temporal1,xglm_zero_1beam,P1|P2|NEG|N1|N2,441,0.882
1027,en,temporal1,xglm_zero_1beam,P1|P2|NEG|N2,441,0.882
1028,en,temporal1,xglm_zero_2beam,P1,436,0.872
1029,en,temporal1,xglm_zero_2beam,P1|N1,208,0.416
1030,en,temporal1,xglm_zero_2beam,P1|N1|N2,208,0.416
1031,en,temporal1,xglm_zero_2beam,P1|N2,431,0.862
1032,en,temporal1,xglm_zero_2beam,P1|P2|NEG,401,0.802
1033,en,temporal1,xglm_zero_2beam,P1|P2|NEG|N1,192,0.384
1034,en,temporal1,xglm_zero_2beam,P1|P2|NEG|N1|N2,192,0.384
1035,en,temporal1,xglm_zero_2beam,P1|P2|NEG|N2,401,0.802
1036,en,temporal2,xglm1.7B_zero_1beam,P1,274,0.548
1037,en,temporal2,xglm1.7B_zero_1beam,P1|N1,273,0.546
1038,en,temporal2,xglm1.7B_zero_1beam,P1|N1|N2,273,0.546
1039,en,temporal2,xglm1.7B_zero_1beam,P1|N2,274,0.548
1040,en,temporal2,xglm1.7B_zero_1beam,P1|P2|NEG,0,0.0
1041,en,temporal2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
1042,en,temporal2,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
1043,en,temporal2,xglm1.7B_zero_1beam,P1|P2|NEG|N2,0,0.0
1044,en,temporal2,xglm_alt_one_1beam,P1,340,0.68
1045,en,temporal2,xglm_alt_one_1beam,P1|N1,3,0.006
1046,en,temporal2,xglm_alt_one_1beam,P1|N1|N2,3,0.006
1047,en,temporal2,xglm_alt_one_1beam,P1|N2,340,0.68
1048,en,temporal2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1049,en,temporal2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1050,en,temporal2,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1051,en,temporal2,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
1052,en,temporal2,xglm_alt_one_2beam,P1,272,0.544
1053,en,temporal2,xglm_alt_one_2beam,P1|N1,0,0.0
1054,en,temporal2,xglm_alt_one_2beam,P1|N1|N2,0,0.0
1055,en,temporal2,xglm_alt_one_2beam,P1|N2,272,0.544
1056,en,temporal2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1057,en,temporal2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1058,en,temporal2,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1059,en,temporal2,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
1060,en,temporal2,xglm_one_1beam,P1,345,0.69
1061,en,temporal2,xglm_one_1beam,P1|N1,345,0.69
1062,en,temporal2,xglm_one_1beam,P1|N1|N2,345,0.69
1063,en,temporal2,xglm_one_1beam,P1|N2,345,0.69
1064,en,temporal2,xglm_one_1beam,P1|P2|NEG,0,0.0
1065,en,temporal2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1066,en,temporal2,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1067,en,temporal2,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
1068,en,temporal2,xglm_one_2beam,P1,291,0.582
1069,en,temporal2,xglm_one_2beam,P1|N1,291,0.582
1070,en,temporal2,xglm_one_2beam,P1|N1|N2,291,0.582
1071,en,temporal2,xglm_one_2beam,P1|N2,291,0.582
1072,en,temporal2,xglm_one_2beam,P1|P2|NEG,0,0.0
1073,en,temporal2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1074,en,temporal2,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1075,en,temporal2,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
1076,en,temporal2,xglm_zero_1beam,P1,482,0.964
1077,en,temporal2,xglm_zero_1beam,P1|N1,425,0.85
1078,en,temporal2,xglm_zero_1beam,P1|N1|N2,425,0.85
1079,en,temporal2,xglm_zero_1beam,P1|N2,457,0.914
1080,en,temporal2,xglm_zero_1beam,P1|P2|NEG,412,0.824
1081,en,temporal2,xglm_zero_1beam,P1|P2|NEG|N1,382,0.764
1082,en,temporal2,xglm_zero_1beam,P1|P2|NEG|N1|N2,382,0.764
1083,en,temporal2,xglm_zero_1beam,P1|P2|NEG|N2,412,0.824
1084,en,temporal2,xglm_zero_2beam,P1,496,0.992
1085,en,temporal2,xglm_zero_2beam,P1|N1,161,0.322
1086,en,temporal2,xglm_zero_2beam,P1|N1|N2,161,0.322
1087,en,temporal2,xglm_zero_2beam,P1|N2,377,0.754
1088,en,temporal2,xglm_zero_2beam,P1|P2|NEG,362,0.724
1089,en,temporal2,xglm_zero_2beam,P1|P2|NEG|N1,150,0.3
1090,en,temporal2,xglm_zero_2beam,P1|P2|NEG|N1|N2,150,0.3
1091,en,temporal2,xglm_zero_2beam,P1|P2|NEG|N2,362,0.724
1092,fi,comparative1,xglm1.7B_zero_1beam,P1|NEG,251,0.502
1093,fi,comparative1,xglm1.7B_zero_1beam,P1|NEG|N1,244,0.488
1094,fi,comparative1,xglm1.7B_zero_1beam,P1|NEG|N1|N2,244,0.488
1095,fi,comparative1,xglm1.7B_zero_1beam,P1|NEG|N2,247,0.494
1096,fi,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG,3,0.006
1097,fi,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
1098,fi,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
1099,fi,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG|N2,3,0.006
1100,fi,comparative1,xglm_alt_one_1beam,P1|NEG,197,0.394
1101,fi,comparative1,xglm_alt_one_1beam,P1|NEG|N1,197,0.394
1102,fi,comparative1,xglm_alt_one_1beam,P1|NEG|N1|N2,197,0.394
1103,fi,comparative1,xglm_alt_one_1beam,P1|NEG|N2,197,0.394
1104,fi,comparative1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1105,fi,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1106,fi,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1107,fi,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
1108,fi,comparative1,xglm_alt_one_2beam,P1|NEG,198,0.396
1109,fi,comparative1,xglm_alt_one_2beam,P1|NEG|N1,198,0.396
1110,fi,comparative1,xglm_alt_one_2beam,P1|NEG|N1|N2,198,0.396
1111,fi,comparative1,xglm_alt_one_2beam,P1|NEG|N2,198,0.396
1112,fi,comparative1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1113,fi,comparative1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1114,fi,comparative1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1115,fi,comparative1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
1116,fi,comparative1,xglm_one_1beam,P1|NEG,286,0.572
1117,fi,comparative1,xglm_one_1beam,P1|NEG|N1,286,0.572
1118,fi,comparative1,xglm_one_1beam,P1|NEG|N1|N2,286,0.572
1119,fi,comparative1,xglm_one_1beam,P1|NEG|N2,286,0.572
1120,fi,comparative1,xglm_one_1beam,P1|P2|NEG,0,0.0
1121,fi,comparative1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1122,fi,comparative1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
1123,fi,comparative1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
1124,fi,comparative1,xglm_one_2beam,P1|NEG,276,0.552
1125,fi,comparative1,xglm_one_2beam,P1|NEG|N1,276,0.552
1126,fi,comparative1,xglm_one_2beam,P1|NEG|N1|N2,276,0.552
1127,fi,comparative1,xglm_one_2beam,P1|NEG|N2,276,0.552
1128,fi,comparative1,xglm_one_2beam,P1|P2|NEG,0,0.0
1129,fi,comparative1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1130,fi,comparative1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
1131,fi,comparative1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
1132,fi,comparative1,xglm_zero_1beam,P1|NEG,490,0.98
1133,fi,comparative1,xglm_zero_1beam,P1|NEG|N1,458,0.916
1134,fi,comparative1,xglm_zero_1beam,P1|NEG|N1|N2,450,0.9
1135,fi,comparative1,xglm_zero_1beam,P1|NEG|N2,450,0.9
1136,fi,comparative1,xglm_zero_1beam,P1|P2|NEG,1,0.002
1137,fi,comparative1,xglm_zero_1beam,P1|P2|NEG|N1,1,0.002
1138,fi,comparative1,xglm_zero_1beam,P1|P2|NEG|N1|N2,1,0.002
1139,fi,comparative1,xglm_zero_1beam,P1|P2|NEG|N2,1,0.002
1140,fi,comparative1,xglm_zero_2beam,P1|NEG,493,0.986
1141,fi,comparative1,xglm_zero_2beam,P1|NEG|N1,372,0.744
1142,fi,comparative1,xglm_zero_2beam,P1|NEG|N1|N2,352,0.704
1143,fi,comparative1,xglm_zero_2beam,P1|NEG|N2,355,0.71
1144,fi,comparative1,xglm_zero_2beam,P1|P2|NEG,0,0.0
1145,fi,comparative1,xglm_zero_2beam,P1|P2|NEG|N1,0,0.0
1146,fi,comparative1,xglm_zero_2beam,P1|P2|NEG|N1|N2,0,0.0
1147,fi,comparative1,xglm_zero_2beam,P1|P2|NEG|N2,0,0.0
1148,fi,comparative2,xglm1.7B_zero_1beam,P1|NEG,9,0.018
1149,fi,comparative2,xglm1.7B_zero_1beam,P1|NEG|N1,9,0.018
1150,fi,comparative2,xglm1.7B_zero_1beam,P1|P2|NEG,1,0.002
1151,fi,comparative2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,1,0.002
1152,fi,comparative2,xglm_alt_one_1beam,P1|NEG,0,0.0
1153,fi,comparative2,xglm_alt_one_1beam,P1|NEG|N1,0,0.0
1154,fi,comparative2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1155,fi,comparative2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1156,fi,comparative2,xglm_alt_one_2beam,P1|NEG,0,0.0
1157,fi,comparative2,xglm_alt_one_2beam,P1|NEG|N1,0,0.0
1158,fi,comparative2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1159,fi,comparative2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1160,fi,comparative2,xglm_one_1beam,P1|NEG,52,0.104
1161,fi,comparative2,xglm_one_1beam,P1|NEG|N1,52,0.104
1162,fi,comparative2,xglm_one_1beam,P1|P2|NEG,0,0.0
1163,fi,comparative2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1164,fi,comparative2,xglm_one_2beam,P1|NEG,14,0.028
1165,fi,comparative2,xglm_one_2beam,P1|NEG|N1,14,0.028
1166,fi,comparative2,xglm_one_2beam,P1|P2|NEG,0,0.0
1167,fi,comparative2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1168,fi,comparative2,xglm_zero_1beam,P1|NEG,59,0.118
1169,fi,comparative2,xglm_zero_1beam,P1|NEG|N1,58,0.116
1170,fi,comparative2,xglm_zero_1beam,P1|P2|NEG,50,0.1
1171,fi,comparative2,xglm_zero_1beam,P1|P2|NEG|N1,50,0.1
1172,fi,comparative2,xglm_zero_2beam,P1|NEG,53,0.106
1173,fi,comparative2,xglm_zero_2beam,P1|NEG|N1,52,0.104
1174,fi,comparative2,xglm_zero_2beam,P1|P2|NEG,53,0.106
1175,fi,comparative2,xglm_zero_2beam,P1|P2|NEG|N1,52,0.104
1176,fi,negation1,xglm1.7B_zero_1beam,P1,305,0.61
1177,fi,negation1,xglm1.7B_zero_1beam,P1|N1,269,0.538
1178,fi,negation1,xglm1.7B_zero_1beam,P1|P2|NEG,3,0.006
1179,fi,negation1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,1,0.002
1180,fi,negation1,xglm_alt_one_1beam,P1,55,0.11
1181,fi,negation1,xglm_alt_one_1beam,P1|N1,55,0.11
1182,fi,negation1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1183,fi,negation1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1184,fi,negation1,xglm_alt_one_2beam,P1,115,0.23
1185,fi,negation1,xglm_alt_one_2beam,P1|N1,114,0.228
1186,fi,negation1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
1187,fi,negation1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
1188,fi,negation1,xglm_one_1beam,P1,290,0.58
1189,fi,negation1,xglm_one_1beam,P1|N1,290,0.58
1190,fi,negation1,xglm_one_1beam,P1|P2|NEG,0,0.0
1191,fi,negation1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
1192,fi,negation1,xglm_one_2beam,P1,337,0.674
1193,fi,negation1,xglm_one_2beam,P1|N1,336,0.672
1194,fi,negation1,xglm_one_2beam,P1|P2|NEG,0,0.0
1195,fi,negation1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
1196,fi,negation1,xglm_zero_1beam,P1,338,0.676
1197,fi,negation1,xglm_zero_1beam,P1|N1,328,0.656
1198,fi,negation1,xglm_zero_1beam,P1|P2|NEG,76,0.152
1199,fi,negation1,xglm_zero_1beam,P1|P2|NEG|N1,74,0.148
1200,fi,negation1,xglm_zero_2beam,P1,430,0.86
1201,fi,negation1,xglm_zero_2beam,P1|N1,376,0.752
1202,fi,negation1,xglm_zero_2beam,P1|P2|NEG,184,0.368
1203,fi,negation1,xglm_zero_2beam,P1|P2|NEG|N1,158,0.316
1204,fi,negation2,xglm1.7B_zero_1beam,P1,348,0.696
1205,fi,negation2,xglm1.7B_zero_1beam,P1|N1,232,0.464
1206,fi,negation2,xglm1.7B_zero_1beam,P1|P2|NEG,6,0.012
1207,fi,negation2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
1208,fi,negation2,xglm1.7B_zero_1beam,P1|P3|nNEG,13,0.026
1209,fi,negation2,xglm1.7B_zero_1beam,P1|P3|nNEG|N1,0,0.0
1210,fi,negation2,xglm_alt_one_1beam,P1,152,0.304
1211,fi,negation2,xglm_alt_one_1beam,P1|N1,152,0.304
1212,fi,negation2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
1213,fi,negation2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
1214,fi,negation2,xglm_alt_one_1beam,P1|P3|nNEG,0,0.0
