,lang,task,model,pattern,tot_score,%_score
0,de,comparative1,mgpt_alt_1beam,P1|NEG,253,0.506
1,de,comparative1,mgpt_alt_1beam,P1|NEG|N1,253,0.506
2,de,comparative1,mgpt_alt_1beam,P1|NEG|N1|N2,253,0.506
3,de,comparative1,mgpt_alt_1beam,P1|NEG|N2,253,0.506
4,de,comparative1,mgpt_alt_1beam,P1|P2|NEG,0,0.0
5,de,comparative1,mgpt_alt_1beam,P1|P2|NEG|N1,0,0.0
6,de,comparative1,mgpt_alt_1beam,P1|P2|NEG|N1|N2,0,0.0
7,de,comparative1,mgpt_alt_1beam,P1|P2|NEG|N2,0,0.0
8,de,comparative1,mgpt_one_1beam,P1|NEG,473,0.946
9,de,comparative1,mgpt_one_1beam,P1|NEG|N1,473,0.946
10,de,comparative1,mgpt_one_1beam,P1|NEG|N1|N2,473,0.946
11,de,comparative1,mgpt_one_1beam,P1|NEG|N2,473,0.946
12,de,comparative1,mgpt_one_1beam,P1|P2|NEG,0,0.0
13,de,comparative1,mgpt_one_1beam,P1|P2|NEG|N1,0,0.0
14,de,comparative1,mgpt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
15,de,comparative1,mgpt_one_1beam,P1|P2|NEG|N2,0,0.0
16,de,comparative1,mgpt_zero_1beam,P1|NEG,327,0.654
17,de,comparative1,mgpt_zero_1beam,P1|NEG|N1,259,0.518
18,de,comparative1,mgpt_zero_1beam,P1|NEG|N1|N2,259,0.518
19,de,comparative1,mgpt_zero_1beam,P1|NEG|N2,265,0.53
20,de,comparative1,mgpt_zero_1beam,P1|P2|NEG,6,0.012
21,de,comparative1,mgpt_zero_1beam,P1|P2|NEG|N1,0,0.0
22,de,comparative1,mgpt_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
23,de,comparative1,mgpt_zero_1beam,P1|P2|NEG|N2,6,0.012
24,de,comparative1,xglm1.7B_zero_1beam,P1|NEG,320,0.64
25,de,comparative1,xglm1.7B_zero_1beam,P1|NEG|N1,314,0.628
26,de,comparative1,xglm1.7B_zero_1beam,P1|NEG|N1|N2,314,0.628
27,de,comparative1,xglm1.7B_zero_1beam,P1|NEG|N2,314,0.628
28,de,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG,0,0.0
29,de,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
30,de,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
31,de,comparative1,xglm1.7B_zero_1beam,P1|P2|NEG|N2,0,0.0
32,de,comparative1,xglm_alt_one_1beam,P1|NEG,206,0.412
33,de,comparative1,xglm_alt_one_1beam,P1|NEG|N1,206,0.412
34,de,comparative1,xglm_alt_one_1beam,P1|NEG|N1|N2,206,0.412
35,de,comparative1,xglm_alt_one_1beam,P1|NEG|N2,206,0.412
36,de,comparative1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
37,de,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
38,de,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
39,de,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
40,de,comparative1,xglm_alt_one_2beam,P1|NEG,187,0.374
41,de,comparative1,xglm_alt_one_2beam,P1|NEG|N1,187,0.374
42,de,comparative1,xglm_alt_one_2beam,P1|NEG|N1|N2,187,0.374
43,de,comparative1,xglm_alt_one_2beam,P1|NEG|N2,187,0.374
44,de,comparative1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
45,de,comparative1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
46,de,comparative1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
47,de,comparative1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
48,de,comparative1,xglm_one_1beam,P1|NEG,416,0.832
49,de,comparative1,xglm_one_1beam,P1|NEG|N1,416,0.832
50,de,comparative1,xglm_one_1beam,P1|NEG|N1|N2,416,0.832
51,de,comparative1,xglm_one_1beam,P1|NEG|N2,416,0.832
52,de,comparative1,xglm_one_1beam,P1|P2|NEG,0,0.0
53,de,comparative1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
54,de,comparative1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
55,de,comparative1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
56,de,comparative1,xglm_one_2beam,P1|NEG,327,0.654
57,de,comparative1,xglm_one_2beam,P1|NEG|N1,327,0.654
58,de,comparative1,xglm_one_2beam,P1|NEG|N1|N2,327,0.654
59,de,comparative1,xglm_one_2beam,P1|NEG|N2,327,0.654
60,de,comparative1,xglm_one_2beam,P1|P2|NEG,0,0.0
61,de,comparative1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
62,de,comparative1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
63,de,comparative1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
64,de,comparative1,xglm_zero_1beam,P1|NEG,494,0.988
65,de,comparative1,xglm_zero_1beam,P1|NEG|N1,188,0.376
66,de,comparative1,xglm_zero_1beam,P1|NEG|N1|N2,188,0.376
67,de,comparative1,xglm_zero_1beam,P1|NEG|N2,302,0.604
68,de,comparative1,xglm_zero_1beam,P1|P2|NEG,114,0.228
69,de,comparative1,xglm_zero_1beam,P1|P2|NEG|N1,0,0.0
70,de,comparative1,xglm_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
71,de,comparative1,xglm_zero_1beam,P1|P2|NEG|N2,114,0.228
72,de,comparative1,xglm_zero_2beam,P1|NEG,495,0.99
73,de,comparative1,xglm_zero_2beam,P1|NEG|N1,120,0.24
74,de,comparative1,xglm_zero_2beam,P1|NEG|N1|N2,120,0.24
75,de,comparative1,xglm_zero_2beam,P1|NEG|N2,306,0.612
76,de,comparative1,xglm_zero_2beam,P1|P2|NEG,187,0.374
77,de,comparative1,xglm_zero_2beam,P1|P2|NEG|N1,1,0.002
78,de,comparative1,xglm_zero_2beam,P1|P2|NEG|N1|N2,1,0.002
79,de,comparative1,xglm_zero_2beam,P1|P2|NEG|N2,187,0.374
80,de,comparative2,mgpt_alt_1beam,P1|NEG,113,0.226
81,de,comparative2,mgpt_alt_1beam,P1|NEG|N1,113,0.226
82,de,comparative2,mgpt_alt_1beam,P1|P2|NEG,0,0.0
83,de,comparative2,mgpt_alt_1beam,P1|P2|NEG|N1,0,0.0
84,de,comparative2,mgpt_one_1beam,P1|NEG,6,0.012
85,de,comparative2,mgpt_one_1beam,P1|NEG|N1,6,0.012
86,de,comparative2,mgpt_one_1beam,P1|P2|NEG,0,0.0
87,de,comparative2,mgpt_one_1beam,P1|P2|NEG|N1,0,0.0
88,de,comparative2,mgpt_zero_1beam,P1|NEG,42,0.084
89,de,comparative2,mgpt_zero_1beam,P1|NEG|N1,42,0.084
90,de,comparative2,mgpt_zero_1beam,P1|P2|NEG,17,0.034
91,de,comparative2,mgpt_zero_1beam,P1|P2|NEG|N1,17,0.034
92,de,comparative2,xglm1.7B_zero_1beam,P1|NEG,192,0.384
93,de,comparative2,xglm1.7B_zero_1beam,P1|NEG|N1,184,0.368
94,de,comparative2,xglm1.7B_zero_1beam,P1|P2|NEG,115,0.23
95,de,comparative2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,109,0.218
96,de,comparative2,xglm_alt_one_1beam,P1|NEG,114,0.228
97,de,comparative2,xglm_alt_one_1beam,P1|NEG|N1,114,0.228
98,de,comparative2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
99,de,comparative2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
100,de,comparative2,xglm_alt_one_2beam,P1|NEG,118,0.236
101,de,comparative2,xglm_alt_one_2beam,P1|NEG|N1,118,0.236
102,de,comparative2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
103,de,comparative2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
104,de,comparative2,xglm_one_1beam,P1|NEG,160,0.32
105,de,comparative2,xglm_one_1beam,P1|NEG|N1,160,0.32
106,de,comparative2,xglm_one_1beam,P1|P2|NEG,0,0.0
107,de,comparative2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
108,de,comparative2,xglm_one_2beam,P1|NEG,25,0.05
109,de,comparative2,xglm_one_2beam,P1|NEG|N1,25,0.05
110,de,comparative2,xglm_one_2beam,P1|P2|NEG,0,0.0
111,de,comparative2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
112,de,comparative2,xglm_zero_1beam,P1|NEG,206,0.412
113,de,comparative2,xglm_zero_1beam,P1|NEG|N1,206,0.412
114,de,comparative2,xglm_zero_1beam,P1|P2|NEG,68,0.136
115,de,comparative2,xglm_zero_1beam,P1|P2|NEG|N1,68,0.136
116,de,comparative2,xglm_zero_2beam,P1|NEG,227,0.454
117,de,comparative2,xglm_zero_2beam,P1|NEG|N1,218,0.436
118,de,comparative2,xglm_zero_2beam,P1|P2|NEG,167,0.334
119,de,comparative2,xglm_zero_2beam,P1|P2|NEG|N1,167,0.334
120,de,negation1,mgpt_alt_1beam,P1,209,0.418
121,de,negation1,mgpt_alt_1beam,P1|N1,209,0.418
122,de,negation1,mgpt_alt_1beam,P1|P2|NEG,0,0.0
123,de,negation1,mgpt_alt_1beam,P1|P2|NEG|N1,0,0.0
124,de,negation1,mgpt_one_1beam,P1,94,0.188
125,de,negation1,mgpt_one_1beam,P1|N1,94,0.188
126,de,negation1,mgpt_one_1beam,P1|P2|NEG,0,0.0
127,de,negation1,mgpt_one_1beam,P1|P2|NEG|N1,0,0.0
128,de,negation1,mgpt_zero_1beam,P1,322,0.644
129,de,negation1,mgpt_zero_1beam,P1|N1,272,0.544
130,de,negation1,mgpt_zero_1beam,P1|P2|NEG,30,0.06
131,de,negation1,mgpt_zero_1beam,P1|P2|NEG|N1,28,0.056
132,de,negation1,xglm1.7B_zero_1beam,P1,205,0.41
133,de,negation1,xglm1.7B_zero_1beam,P1|N1,187,0.374
134,de,negation1,xglm1.7B_zero_1beam,P1|P2|NEG,4,0.008
135,de,negation1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,4,0.008
136,de,negation1,xglm_alt_one_1beam,P1,75,0.15
137,de,negation1,xglm_alt_one_1beam,P1|N1,75,0.15
138,de,negation1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
139,de,negation1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
140,de,negation1,xglm_alt_one_2beam,P1,132,0.264
141,de,negation1,xglm_alt_one_2beam,P1|N1,132,0.264
142,de,negation1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
143,de,negation1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
144,de,negation1,xglm_one_1beam,P1,44,0.088
145,de,negation1,xglm_one_1beam,P1|N1,44,0.088
146,de,negation1,xglm_one_1beam,P1|P2|NEG,0,0.0
147,de,negation1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
148,de,negation1,xglm_one_2beam,P1,26,0.052
149,de,negation1,xglm_one_2beam,P1|N1,25,0.05
150,de,negation1,xglm_one_2beam,P1|P2|NEG,0,0.0
151,de,negation1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
152,de,negation1,xglm_zero_1beam,P1,306,0.612
153,de,negation1,xglm_zero_1beam,P1|N1,276,0.552
154,de,negation1,xglm_zero_1beam,P1|P2|NEG,180,0.36
155,de,negation1,xglm_zero_1beam,P1|P2|NEG|N1,151,0.302
156,de,negation1,xglm_zero_2beam,P1,424,0.848
157,de,negation1,xglm_zero_2beam,P1|N1,223,0.446
158,de,negation1,xglm_zero_2beam,P1|P2|NEG,266,0.532
159,de,negation1,xglm_zero_2beam,P1|P2|NEG|N1,118,0.236
160,de,negation2,mgpt_alt_1beam,P1,149,0.298
161,de,negation2,mgpt_alt_1beam,P1|N1,149,0.298
162,de,negation2,mgpt_alt_1beam,P1|P2|NEG,0,0.0
163,de,negation2,mgpt_alt_1beam,P1|P2|NEG|N1,0,0.0
164,de,negation2,mgpt_alt_1beam,P1|P3|nNEG,0,0.0
165,de,negation2,mgpt_alt_1beam,P1|P3|nNEG|N1,0,0.0
166,de,negation2,mgpt_one_1beam,P1,171,0.342
167,de,negation2,mgpt_one_1beam,P1|N1,171,0.342
168,de,negation2,mgpt_one_1beam,P1|P2|NEG,0,0.0
169,de,negation2,mgpt_one_1beam,P1|P2|NEG|N1,0,0.0
170,de,negation2,mgpt_one_1beam,P1|P3|nNEG,0,0.0
171,de,negation2,mgpt_one_1beam,P1|P3|nNEG|N1,0,0.0
172,de,negation2,mgpt_zero_1beam,P1,339,0.678
173,de,negation2,mgpt_zero_1beam,P1|N1,148,0.296
174,de,negation2,mgpt_zero_1beam,P1|P2|NEG,3,0.006
175,de,negation2,mgpt_zero_1beam,P1|P2|NEG|N1,3,0.006
176,de,negation2,mgpt_zero_1beam,P1|P3|nNEG,201,0.402
177,de,negation2,mgpt_zero_1beam,P1|P3|nNEG|N1,63,0.126
178,de,negation2,xglm1.7B_zero_1beam,P1,399,0.798
179,de,negation2,xglm1.7B_zero_1beam,P1|N1,334,0.668
180,de,negation2,xglm1.7B_zero_1beam,P1|P2|NEG,0,0.0
181,de,negation2,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
182,de,negation2,xglm1.7B_zero_1beam,P1|P3|nNEG,116,0.232
183,de,negation2,xglm1.7B_zero_1beam,P1|P3|nNEG|N1,72,0.144
184,de,negation2,xglm_alt_one_1beam,P1,133,0.266
185,de,negation2,xglm_alt_one_1beam,P1|N1,133,0.266
186,de,negation2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
187,de,negation2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
188,de,negation2,xglm_alt_one_1beam,P1|P3|nNEG,0,0.0
189,de,negation2,xglm_alt_one_1beam,P1|P3|nNEG|N1,0,0.0
190,de,negation2,xglm_alt_one_2beam,P1,146,0.292
191,de,negation2,xglm_alt_one_2beam,P1|N1,146,0.292
192,de,negation2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
193,de,negation2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
194,de,negation2,xglm_alt_one_2beam,P1|P3|nNEG,0,0.0
195,de,negation2,xglm_alt_one_2beam,P1|P3|nNEG|N1,0,0.0
196,de,negation2,xglm_one_1beam,P1,141,0.282
197,de,negation2,xglm_one_1beam,P1|N1,141,0.282
198,de,negation2,xglm_one_1beam,P1|P2|NEG,0,0.0
199,de,negation2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
200,de,negation2,xglm_one_1beam,P1|P3|nNEG,0,0.0
201,de,negation2,xglm_one_1beam,P1|P3|nNEG|N1,0,0.0
202,de,negation2,xglm_one_2beam,P1,136,0.272
203,de,negation2,xglm_one_2beam,P1|N1,136,0.272
204,de,negation2,xglm_one_2beam,P1|P2|NEG,0,0.0
205,de,negation2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
206,de,negation2,xglm_one_2beam,P1|P3|nNEG,0,0.0
207,de,negation2,xglm_one_2beam,P1|P3|nNEG|N1,0,0.0
208,de,negation2,xglm_zero_1beam,P1,176,0.352
209,de,negation2,xglm_zero_1beam,P1|N1,152,0.304
210,de,negation2,xglm_zero_1beam,P1|P2|NEG,0,0.0
211,de,negation2,xglm_zero_1beam,P1|P2|NEG|N1,0,0.0
212,de,negation2,xglm_zero_1beam,P1|P3|nNEG,113,0.226
213,de,negation2,xglm_zero_1beam,P1|P3|nNEG|N1,91,0.182
214,de,negation2,xglm_zero_2beam,P1,350,0.7
215,de,negation2,xglm_zero_2beam,P1|N1,171,0.342
216,de,negation2,xglm_zero_2beam,P1|P2|NEG,0,0.0
217,de,negation2,xglm_zero_2beam,P1|P2|NEG|N1,0,0.0
218,de,negation2,xglm_zero_2beam,P1|P3|nNEG,287,0.574
219,de,negation2,xglm_zero_2beam,P1|P3|nNEG|N1,122,0.244
220,de,numerals1,mgpt_alt_1beam,P1|NEG,34,0.068
221,de,numerals1,mgpt_alt_1beam,P1|NEG|N1,34,0.068
222,de,numerals1,mgpt_alt_1beam,P1|NEG|N1|N2,34,0.068
223,de,numerals1,mgpt_alt_1beam,P1|NEG|N2,34,0.068
224,de,numerals1,mgpt_alt_1beam,P1|P2|NEG,0,0.0
225,de,numerals1,mgpt_alt_1beam,P1|P2|NEG|N1,0,0.0
226,de,numerals1,mgpt_alt_1beam,P1|P2|NEG|N1|N2,0,0.0
227,de,numerals1,mgpt_alt_1beam,P1|P2|NEG|N2,0,0.0
228,de,numerals1,mgpt_alt_1beam,P1|P2|P3|NEG,0,0.0
229,de,numerals1,mgpt_alt_1beam,P1|P2|P3|NEG|N1,0,0.0
230,de,numerals1,mgpt_alt_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
231,de,numerals1,mgpt_alt_1beam,P1|P2|P3|NEG|N2,0,0.0
232,de,numerals1,mgpt_one_1beam,P1|NEG,34,0.068
233,de,numerals1,mgpt_one_1beam,P1|NEG|N1,34,0.068
234,de,numerals1,mgpt_one_1beam,P1|NEG|N1|N2,34,0.068
235,de,numerals1,mgpt_one_1beam,P1|NEG|N2,34,0.068
236,de,numerals1,mgpt_one_1beam,P1|P2|NEG,0,0.0
237,de,numerals1,mgpt_one_1beam,P1|P2|NEG|N1,0,0.0
238,de,numerals1,mgpt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
239,de,numerals1,mgpt_one_1beam,P1|P2|NEG|N2,0,0.0
240,de,numerals1,mgpt_one_1beam,P1|P2|P3|NEG,0,0.0
241,de,numerals1,mgpt_one_1beam,P1|P2|P3|NEG|N1,0,0.0
242,de,numerals1,mgpt_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
243,de,numerals1,mgpt_one_1beam,P1|P2|P3|NEG|N2,0,0.0
244,de,numerals1,mgpt_zero_1beam,P1|NEG,0,0.0
245,de,numerals1,mgpt_zero_1beam,P1|NEG|N1,0,0.0
246,de,numerals1,mgpt_zero_1beam,P1|NEG|N1|N2,0,0.0
247,de,numerals1,mgpt_zero_1beam,P1|NEG|N2,0,0.0
248,de,numerals1,mgpt_zero_1beam,P1|P2|NEG,0,0.0
249,de,numerals1,mgpt_zero_1beam,P1|P2|NEG|N1,0,0.0
250,de,numerals1,mgpt_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
251,de,numerals1,mgpt_zero_1beam,P1|P2|NEG|N2,0,0.0
252,de,numerals1,mgpt_zero_1beam,P1|P2|P3|NEG,0,0.0
253,de,numerals1,mgpt_zero_1beam,P1|P2|P3|NEG|N1,0,0.0
254,de,numerals1,mgpt_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
255,de,numerals1,mgpt_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
256,de,numerals1,xglm1.7B_zero_1beam,P1|NEG,0,0.0
257,de,numerals1,xglm1.7B_zero_1beam,P1|NEG|N1,0,0.0
258,de,numerals1,xglm1.7B_zero_1beam,P1|NEG|N1|N2,0,0.0
259,de,numerals1,xglm1.7B_zero_1beam,P1|NEG|N2,0,0.0
260,de,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG,0,0.0
261,de,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG|N1,0,0.0
262,de,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
263,de,numerals1,xglm1.7B_zero_1beam,P1|P2|NEG|N2,0,0.0
264,de,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG,0,0.0
265,de,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N1,0,0.0
266,de,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
267,de,numerals1,xglm1.7B_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
268,de,numerals1,xglm_alt_one_1beam,P1|NEG,17,0.034
269,de,numerals1,xglm_alt_one_1beam,P1|NEG|N1,17,0.034
270,de,numerals1,xglm_alt_one_1beam,P1|NEG|N1|N2,17,0.034
271,de,numerals1,xglm_alt_one_1beam,P1|NEG|N2,17,0.034
272,de,numerals1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
273,de,numerals1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
274,de,numerals1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
275,de,numerals1,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
276,de,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG,0,0.0
277,de,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG|N1,0,0.0
278,de,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
279,de,numerals1,xglm_alt_one_1beam,P1|P2|P3|NEG|N2,0,0.0
280,de,numerals1,xglm_alt_one_2beam,P1|NEG,17,0.034
281,de,numerals1,xglm_alt_one_2beam,P1|NEG|N1,17,0.034
282,de,numerals1,xglm_alt_one_2beam,P1|NEG|N1|N2,17,0.034
283,de,numerals1,xglm_alt_one_2beam,P1|NEG|N2,17,0.034
284,de,numerals1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
285,de,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
286,de,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
287,de,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
288,de,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG,0,0.0
289,de,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N1,0,0.0
290,de,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
291,de,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N2,0,0.0
292,de,numerals1,xglm_one_1beam,P1|NEG,17,0.034
293,de,numerals1,xglm_one_1beam,P1|NEG|N1,17,0.034
294,de,numerals1,xglm_one_1beam,P1|NEG|N1|N2,17,0.034
295,de,numerals1,xglm_one_1beam,P1|NEG|N2,17,0.034
296,de,numerals1,xglm_one_1beam,P1|P2|NEG,0,0.0
297,de,numerals1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
298,de,numerals1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
299,de,numerals1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
300,de,numerals1,xglm_one_1beam,P1|P2|P3|NEG,0,0.0
301,de,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N1,0,0.0
302,de,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
303,de,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N2,0,0.0
304,de,numerals1,xglm_one_2beam,P1|NEG,17,0.034
305,de,numerals1,xglm_one_2beam,P1|NEG|N1,17,0.034
306,de,numerals1,xglm_one_2beam,P1|NEG|N1|N2,17,0.034
307,de,numerals1,xglm_one_2beam,P1|NEG|N2,17,0.034
308,de,numerals1,xglm_one_2beam,P1|P2|NEG,0,0.0
309,de,numerals1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
310,de,numerals1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
311,de,numerals1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
312,de,numerals1,xglm_one_2beam,P1|P2|P3|NEG,0,0.0
313,de,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N1,0,0.0
314,de,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
315,de,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N2,0,0.0
316,de,numerals1,xglm_zero_1beam,P1|NEG,0,0.0
317,de,numerals1,xglm_zero_1beam,P1|NEG|N1,0,0.0
318,de,numerals1,xglm_zero_1beam,P1|NEG|N1|N2,0,0.0
319,de,numerals1,xglm_zero_1beam,P1|NEG|N2,0,0.0
320,de,numerals1,xglm_zero_1beam,P1|P2|NEG,0,0.0
321,de,numerals1,xglm_zero_1beam,P1|P2|NEG|N1,0,0.0
322,de,numerals1,xglm_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
323,de,numerals1,xglm_zero_1beam,P1|P2|NEG|N2,0,0.0
324,de,numerals1,xglm_zero_1beam,P1|P2|P3|NEG,0,0.0
325,de,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N1,0,0.0
326,de,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
327,de,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
328,de,numerals1,xglm_zero_2beam,P1|NEG,0,0.0
329,de,numerals1,xglm_zero_2beam,P1|NEG|N1,0,0.0
330,de,numerals1,xglm_zero_2beam,P1|NEG|N1|N2,0,0.0
331,de,numerals1,xglm_zero_2beam,P1|NEG|N2,0,0.0
332,de,numerals1,xglm_zero_2beam,P1|P2|NEG,0,0.0
333,de,numerals1,xglm_zero_2beam,P1|P2|NEG|N1,0,0.0
334,de,numerals1,xglm_zero_2beam,P1|P2|NEG|N1|N2,0,0.0
335,de,numerals1,xglm_zero_2beam,P1|P2|NEG|N2,0,0.0
336,de,numerals1,xglm_zero_2beam,P1|P2|P3|NEG,0,0.0
337,de,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N1,0,0.0
338,de,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
339,de,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N2,0,0.0
340,de,numerals2,mgpt_alt_1beam,P1|NEG,71,0.142
341,de,numerals2,mgpt_alt_1beam,P1|NEG|N1,71,0.142
342,de,numerals2,mgpt_alt_1beam,P1|NEG|N1|N2,71,0.142
343,de,numerals2,mgpt_alt_1beam,P1|NEG|N2,71,0.142
344,de,numerals2,mgpt_alt_1beam,P1|P2|NEG,0,0.0
345,de,numerals2,mgpt_alt_1beam,P1|P2|NEG|N1,0,0.0
346,de,numerals2,mgpt_alt_1beam,P1|P2|NEG|N1|N2,0,0.0
347,de,numerals2,mgpt_alt_1beam,P1|P2|NEG|N2,0,0.0
348,de,numerals2,mgpt_alt_1beam,P1|P2|P3|NEG,0,0.0
349,de,numerals2,mgpt_alt_1beam,P1|P2|P3|NEG|N1,0,0.0
350,de,numerals2,mgpt_alt_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
351,de,numerals2,mgpt_alt_1beam,P1|P2|P3|NEG|N2,0,0.0
352,de,numerals2,mgpt_one_1beam,P1|NEG,71,0.142
353,de,numerals2,mgpt_one_1beam,P1|NEG|N1,71,0.142
354,de,numerals2,mgpt_one_1beam,P1|NEG|N1|N2,71,0.142
355,de,numerals2,mgpt_one_1beam,P1|NEG|N2,71,0.142
356,de,numerals2,mgpt_one_1beam,P1|P2|NEG,0,0.0
357,de,numerals2,mgpt_one_1beam,P1|P2|NEG|N1,0,0.0
358,de,numerals2,mgpt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
359,de,numerals2,mgpt_one_1beam,P1|P2|NEG|N2,0,0.0
360,de,numerals2,mgpt_one_1beam,P1|P2|P3|NEG,0,0.0
361,de,numerals2,mgpt_one_1beam,P1|P2|P3|NEG|N1,0,0.0
362,de,numerals2,mgpt_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
363,de,numerals2,mgpt_one_1beam,P1|P2|P3|NEG|N2,0,0.0
364,de,numerals2,mgpt_zero_1beam,P1|NEG,138,0.276
365,de,numerals2,mgpt_zero_1beam,P1|NEG|N1,138,0.276
366,de,numerals2,mgpt_zero_1beam,P1|NEG|N1|N2,66,0.132
367,de,numerals2,mgpt_zero_1beam,P1|NEG|N2,66,0.132
368,de,numerals2,mgpt_zero_1beam,P1|P2|NEG,72,0.144
369,de,numerals2,mgpt_zero_1beam,P1|P2|NEG|N1,72,0.144
