,lang,task,model,pattern,tot_score,%_score
2067,ja_form,numerals1,xglm_alt_one_2beam,P1|NEG|N2,34,0.068
2068,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
2069,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
2070,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2071,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
2072,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG,0,0.0
2073,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N1,0,0.0
2074,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
2075,ja_form,numerals1,xglm_alt_one_2beam,P1|P2|P3|NEG|N2,0,0.0
2076,ja_form,numerals1,xglm_one_1beam,P1|NEG,34,0.068
2077,ja_form,numerals1,xglm_one_1beam,P1|NEG|N1,34,0.068
2078,ja_form,numerals1,xglm_one_1beam,P1|NEG|N1|N2,34,0.068
2079,ja_form,numerals1,xglm_one_1beam,P1|NEG|N2,34,0.068
2080,ja_form,numerals1,xglm_one_1beam,P1|P2|NEG,0,0.0
2081,ja_form,numerals1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
2082,ja_form,numerals1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2083,ja_form,numerals1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
2084,ja_form,numerals1,xglm_one_1beam,P1|P2|P3|NEG,0,0.0
2085,ja_form,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N1,0,0.0
2086,ja_form,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
2087,ja_form,numerals1,xglm_one_1beam,P1|P2|P3|NEG|N2,0,0.0
2088,ja_form,numerals1,xglm_one_2beam,P1|NEG,34,0.068
2089,ja_form,numerals1,xglm_one_2beam,P1|NEG|N1,34,0.068
2090,ja_form,numerals1,xglm_one_2beam,P1|NEG|N1|N2,34,0.068
2091,ja_form,numerals1,xglm_one_2beam,P1|NEG|N2,34,0.068
2092,ja_form,numerals1,xglm_one_2beam,P1|P2|NEG,0,0.0
2093,ja_form,numerals1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
2094,ja_form,numerals1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2095,ja_form,numerals1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
2096,ja_form,numerals1,xglm_one_2beam,P1|P2|P3|NEG,0,0.0
2097,ja_form,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N1,0,0.0
2098,ja_form,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
2099,ja_form,numerals1,xglm_one_2beam,P1|P2|P3|NEG|N2,0,0.0
2100,ja_form,numerals1,xglm_zero_1beam,P1|NEG,0,0.0
2101,ja_form,numerals1,xglm_zero_1beam,P1|NEG|N1,0,0.0
2102,ja_form,numerals1,xglm_zero_1beam,P1|NEG|N1|N2,0,0.0
2103,ja_form,numerals1,xglm_zero_1beam,P1|NEG|N2,0,0.0
2104,ja_form,numerals1,xglm_zero_1beam,P1|P2|NEG,0,0.0
2105,ja_form,numerals1,xglm_zero_1beam,P1|P2|NEG|N1,0,0.0
2106,ja_form,numerals1,xglm_zero_1beam,P1|P2|NEG|N1|N2,0,0.0
2107,ja_form,numerals1,xglm_zero_1beam,P1|P2|NEG|N2,0,0.0
2108,ja_form,numerals1,xglm_zero_1beam,P1|P2|P3|NEG,0,0.0
2109,ja_form,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N1,0,0.0
2110,ja_form,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
2111,ja_form,numerals1,xglm_zero_1beam,P1|P2|P3|NEG|N2,0,0.0
2112,ja_form,numerals1,xglm_zero_2beam,P1|NEG,0,0.0
2113,ja_form,numerals1,xglm_zero_2beam,P1|NEG|N1,0,0.0
2114,ja_form,numerals1,xglm_zero_2beam,P1|NEG|N1|N2,0,0.0
2115,ja_form,numerals1,xglm_zero_2beam,P1|NEG|N2,0,0.0
2116,ja_form,numerals1,xglm_zero_2beam,P1|P2|NEG,0,0.0
2117,ja_form,numerals1,xglm_zero_2beam,P1|P2|NEG|N1,0,0.0
2118,ja_form,numerals1,xglm_zero_2beam,P1|P2|NEG|N1|N2,0,0.0
2119,ja_form,numerals1,xglm_zero_2beam,P1|P2|NEG|N2,0,0.0
2120,ja_form,numerals1,xglm_zero_2beam,P1|P2|P3|NEG,0,0.0
2121,ja_form,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N1,0,0.0
2122,ja_form,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
2123,ja_form,numerals1,xglm_zero_2beam,P1|P2|P3|NEG|N2,0,0.0
2124,ja_form,numerals2,xglm_alt_one_1beam,P1|NEG,55,0.11
2125,ja_form,numerals2,xglm_alt_one_1beam,P1|NEG|N1,55,0.11
2126,ja_form,numerals2,xglm_alt_one_1beam,P1|NEG|N1|N2,55,0.11
2127,ja_form,numerals2,xglm_alt_one_1beam,P1|NEG|N2,55,0.11
2128,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
2129,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
2130,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2131,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
2132,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG,0,0.0
2133,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG|N1,0,0.0
2134,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
2135,ja_form,numerals2,xglm_alt_one_1beam,P1|P2|P3|NEG|N2,0,0.0
2136,ja_form,numerals2,xglm_alt_one_2beam,P1|NEG,55,0.11
2137,ja_form,numerals2,xglm_alt_one_2beam,P1|NEG|N1,55,0.11
2138,ja_form,numerals2,xglm_alt_one_2beam,P1|NEG|N1|N2,55,0.11
2139,ja_form,numerals2,xglm_alt_one_2beam,P1|NEG|N2,55,0.11
2140,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
2141,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
2142,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2143,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
2144,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG,0,0.0
2145,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG|N1,0,0.0
2146,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
2147,ja_form,numerals2,xglm_alt_one_2beam,P1|P2|P3|NEG|N2,0,0.0
2148,ja_form,numerals2,xglm_one_1beam,P1|NEG,55,0.11
2149,ja_form,numerals2,xglm_one_1beam,P1|NEG|N1,55,0.11
2150,ja_form,numerals2,xglm_one_1beam,P1|NEG|N1|N2,55,0.11
2151,ja_form,numerals2,xglm_one_1beam,P1|NEG|N2,55,0.11
2152,ja_form,numerals2,xglm_one_1beam,P1|P2|NEG,0,0.0
2153,ja_form,numerals2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
2154,ja_form,numerals2,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2155,ja_form,numerals2,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
2156,ja_form,numerals2,xglm_one_1beam,P1|P2|P3|NEG,0,0.0
2157,ja_form,numerals2,xglm_one_1beam,P1|P2|P3|NEG|N1,0,0.0
2158,ja_form,numerals2,xglm_one_1beam,P1|P2|P3|NEG|N1|N2,0,0.0
2159,ja_form,numerals2,xglm_one_1beam,P1|P2|P3|NEG|N2,0,0.0
2160,ja_form,numerals2,xglm_one_2beam,P1|NEG,55,0.11
2161,ja_form,numerals2,xglm_one_2beam,P1|NEG|N1,55,0.11
2162,ja_form,numerals2,xglm_one_2beam,P1|NEG|N1|N2,55,0.11
2163,ja_form,numerals2,xglm_one_2beam,P1|NEG|N2,55,0.11
2164,ja_form,numerals2,xglm_one_2beam,P1|P2|NEG,0,0.0
2165,ja_form,numerals2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
2166,ja_form,numerals2,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2167,ja_form,numerals2,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
2168,ja_form,numerals2,xglm_one_2beam,P1|P2|P3|NEG,0,0.0
2169,ja_form,numerals2,xglm_one_2beam,P1|P2|P3|NEG|N1,0,0.0
2170,ja_form,numerals2,xglm_one_2beam,P1|P2|P3|NEG|N1|N2,0,0.0
2171,ja_form,numerals2,xglm_one_2beam,P1|P2|P3|NEG|N2,0,0.0
2172,ja_form,numerals2,xglm_zero_1beam,P1|NEG,61,0.122
2173,ja_form,numerals2,xglm_zero_1beam,P1|NEG|N1,61,0.122
2174,ja_form,numerals2,xglm_zero_1beam,P1|NEG|N1|N2,28,0.056
2175,ja_form,numerals2,xglm_zero_1beam,P1|NEG|N2,28,0.056
2176,ja_form,numerals2,xglm_zero_1beam,P1|P2|NEG,59,0.118
2177,ja_form,numerals2,xglm_zero_1beam,P1|P2|NEG|N1,59,0.118
2178,ja_form,numerals2,xglm_zero_1beam,P1|P2|NEG|N1|N2,28,0.056
2179,ja_form,numerals2,xglm_zero_1beam,P1|P2|NEG|N2,28,0.056
2180,ja_form,numerals2,xglm_zero_1beam,P1|P2|P3|NEG,14,0.028
2181,ja_form,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N1,14,0.028
2182,ja_form,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N1|N2,12,0.024
2183,ja_form,numerals2,xglm_zero_1beam,P1|P2|P3|NEG|N2,12,0.024
2184,ja_form,numerals2,xglm_zero_2beam,P1|NEG,48,0.096
2185,ja_form,numerals2,xglm_zero_2beam,P1|NEG|N1,48,0.096
2186,ja_form,numerals2,xglm_zero_2beam,P1|NEG|N1|N2,19,0.038
2187,ja_form,numerals2,xglm_zero_2beam,P1|NEG|N2,19,0.038
2188,ja_form,numerals2,xglm_zero_2beam,P1|P2|NEG,47,0.094
2189,ja_form,numerals2,xglm_zero_2beam,P1|P2|NEG|N1,47,0.094
2190,ja_form,numerals2,xglm_zero_2beam,P1|P2|NEG|N1|N2,19,0.038
2191,ja_form,numerals2,xglm_zero_2beam,P1|P2|NEG|N2,19,0.038
2192,ja_form,numerals2,xglm_zero_2beam,P1|P2|P3|NEG,13,0.026
2193,ja_form,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N1,13,0.026
2194,ja_form,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N1|N2,9,0.018
2195,ja_form,numerals2,xglm_zero_2beam,P1|P2|P3|NEG|N2,9,0.018
2196,ja_form,spatial1,xglm_alt_one_1beam,P1|NEG,155,0.31
2197,ja_form,spatial1,xglm_alt_one_1beam,P1|NEG|N1,52,0.104
2198,ja_form,spatial1,xglm_alt_one_1beam,P1|NEG|N1|N2,52,0.104
2199,ja_form,spatial1,xglm_alt_one_1beam,P1|NEG|N2,78,0.156
2200,ja_form,spatial1,xglm_alt_one_1beam,P1|P2|NEG,132,0.264
2201,ja_form,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N1,34,0.068
2202,ja_form,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,34,0.068
2203,ja_form,spatial1,xglm_alt_one_1beam,P1|P2|NEG|N2,55,0.11
2204,ja_form,spatial1,xglm_alt_one_2beam,P1|NEG,184,0.368
2205,ja_form,spatial1,xglm_alt_one_2beam,P1|NEG|N1,55,0.11
2206,ja_form,spatial1,xglm_alt_one_2beam,P1|NEG|N1|N2,54,0.108
2207,ja_form,spatial1,xglm_alt_one_2beam,P1|NEG|N2,85,0.17
2208,ja_form,spatial1,xglm_alt_one_2beam,P1|P2|NEG,157,0.314
2209,ja_form,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N1,37,0.074
2210,ja_form,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,37,0.074
2211,ja_form,spatial1,xglm_alt_one_2beam,P1|P2|NEG|N2,63,0.126
2212,ja_form,spatial1,xglm_one_1beam,P1|NEG,115,0.23
2213,ja_form,spatial1,xglm_one_1beam,P1|NEG|N1,55,0.11
2214,ja_form,spatial1,xglm_one_1beam,P1|NEG|N1|N2,54,0.108
2215,ja_form,spatial1,xglm_one_1beam,P1|NEG|N2,59,0.118
2216,ja_form,spatial1,xglm_one_1beam,P1|P2|NEG,92,0.184
2217,ja_form,spatial1,xglm_one_1beam,P1|P2|NEG|N1,32,0.064
2218,ja_form,spatial1,xglm_one_1beam,P1|P2|NEG|N1|N2,32,0.064
2219,ja_form,spatial1,xglm_one_1beam,P1|P2|NEG|N2,37,0.074
2220,ja_form,spatial1,xglm_one_2beam,P1|NEG,115,0.23
2221,ja_form,spatial1,xglm_one_2beam,P1|NEG|N1,38,0.076
2222,ja_form,spatial1,xglm_one_2beam,P1|NEG|N1|N2,35,0.07
2223,ja_form,spatial1,xglm_one_2beam,P1|NEG|N2,49,0.098
2224,ja_form,spatial1,xglm_one_2beam,P1|P2|NEG,87,0.174
2225,ja_form,spatial1,xglm_one_2beam,P1|P2|NEG|N1,13,0.026
2226,ja_form,spatial1,xglm_one_2beam,P1|P2|NEG|N1|N2,13,0.026
2227,ja_form,spatial1,xglm_one_2beam,P1|P2|NEG|N2,25,0.05
2228,ja_form,spatial1,xglm_zero_1beam,P1|NEG,257,0.514
2229,ja_form,spatial1,xglm_zero_1beam,P1|NEG|N1,39,0.078
2230,ja_form,spatial1,xglm_zero_1beam,P1|NEG|N1|N2,37,0.074
2231,ja_form,spatial1,xglm_zero_1beam,P1|NEG|N2,172,0.344
2232,ja_form,spatial1,xglm_zero_1beam,P1|P2|NEG,237,0.474
2233,ja_form,spatial1,xglm_zero_1beam,P1|P2|NEG|N1,26,0.052
2234,ja_form,spatial1,xglm_zero_1beam,P1|P2|NEG|N1|N2,26,0.052
2235,ja_form,spatial1,xglm_zero_1beam,P1|P2|NEG|N2,154,0.308
2236,ja_form,spatial1,xglm_zero_2beam,P1|NEG,418,0.836
2237,ja_form,spatial1,xglm_zero_2beam,P1|NEG|N1,55,0.11
2238,ja_form,spatial1,xglm_zero_2beam,P1|NEG|N1|N2,41,0.082
2239,ja_form,spatial1,xglm_zero_2beam,P1|NEG|N2,257,0.514
2240,ja_form,spatial1,xglm_zero_2beam,P1|P2|NEG,369,0.738
2241,ja_form,spatial1,xglm_zero_2beam,P1|P2|NEG|N1,31,0.062
2242,ja_form,spatial1,xglm_zero_2beam,P1|P2|NEG|N1|N2,25,0.05
2243,ja_form,spatial1,xglm_zero_2beam,P1|P2|NEG|N2,218,0.436
2244,ja_form,spatial2,xglm_alt_one_1beam,P1|NEG,77,0.154
2245,ja_form,spatial2,xglm_alt_one_1beam,P1|NEG|N1,77,0.154
2246,ja_form,spatial2,xglm_alt_one_1beam,P1|NEG|N1|N2,59,0.118
2247,ja_form,spatial2,xglm_alt_one_1beam,P1|NEG|N2,59,0.118
2248,ja_form,spatial2,xglm_alt_one_1beam,P1|P2|NEG,18,0.036
2249,ja_form,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N1,18,0.036
2250,ja_form,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,18,0.036
2251,ja_form,spatial2,xglm_alt_one_1beam,P1|P2|NEG|N2,18,0.036
2252,ja_form,spatial2,xglm_alt_one_2beam,P1|NEG,103,0.206
2253,ja_form,spatial2,xglm_alt_one_2beam,P1|NEG|N1,103,0.206
2254,ja_form,spatial2,xglm_alt_one_2beam,P1|NEG|N1|N2,88,0.176
2255,ja_form,spatial2,xglm_alt_one_2beam,P1|NEG|N2,88,0.176
2256,ja_form,spatial2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
2257,ja_form,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
2258,ja_form,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2259,ja_form,spatial2,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
2260,ja_form,spatial2,xglm_one_1beam,P1|NEG,111,0.222
2261,ja_form,spatial2,xglm_one_1beam,P1|NEG|N1,111,0.222
2262,ja_form,spatial2,xglm_one_1beam,P1|NEG|N1|N2,83,0.166
2263,ja_form,spatial2,xglm_one_1beam,P1|NEG|N2,83,0.166
2264,ja_form,spatial2,xglm_one_1beam,P1|P2|NEG,29,0.058
2265,ja_form,spatial2,xglm_one_1beam,P1|P2|NEG|N1,29,0.058
2266,ja_form,spatial2,xglm_one_1beam,P1|P2|NEG|N1|N2,29,0.058
2267,ja_form,spatial2,xglm_one_1beam,P1|P2|NEG|N2,29,0.058
2268,ja_form,spatial2,xglm_one_2beam,P1|NEG,93,0.186
2269,ja_form,spatial2,xglm_one_2beam,P1|NEG|N1,93,0.186
2270,ja_form,spatial2,xglm_one_2beam,P1|NEG|N1|N2,68,0.136
2271,ja_form,spatial2,xglm_one_2beam,P1|NEG|N2,68,0.136
2272,ja_form,spatial2,xglm_one_2beam,P1|P2|NEG,5,0.01
2273,ja_form,spatial2,xglm_one_2beam,P1|P2|NEG|N1,5,0.01
2274,ja_form,spatial2,xglm_one_2beam,P1|P2|NEG|N1|N2,5,0.01
2275,ja_form,spatial2,xglm_one_2beam,P1|P2|NEG|N2,5,0.01
2276,ja_form,spatial2,xglm_zero_1beam,P1|NEG,77,0.154
2277,ja_form,spatial2,xglm_zero_1beam,P1|NEG|N1,77,0.154
2278,ja_form,spatial2,xglm_zero_1beam,P1|NEG|N1|N2,58,0.116
2279,ja_form,spatial2,xglm_zero_1beam,P1|NEG|N2,58,0.116
2280,ja_form,spatial2,xglm_zero_1beam,P1|P2|NEG,21,0.042
2281,ja_form,spatial2,xglm_zero_1beam,P1|P2|NEG|N1,21,0.042
2282,ja_form,spatial2,xglm_zero_1beam,P1|P2|NEG|N1|N2,21,0.042
2283,ja_form,spatial2,xglm_zero_1beam,P1|P2|NEG|N2,21,0.042
2284,ja_form,spatial2,xglm_zero_2beam,P1|NEG,122,0.244
2285,ja_form,spatial2,xglm_zero_2beam,P1|NEG|N1,122,0.244
2286,ja_form,spatial2,xglm_zero_2beam,P1|NEG|N1|N2,88,0.176
2287,ja_form,spatial2,xglm_zero_2beam,P1|NEG|N2,88,0.176
2288,ja_form,spatial2,xglm_zero_2beam,P1|P2|NEG,33,0.066
2289,ja_form,spatial2,xglm_zero_2beam,P1|P2|NEG|N1,33,0.066
2290,ja_form,spatial2,xglm_zero_2beam,P1|P2|NEG|N1|N2,30,0.06
2291,ja_form,spatial2,xglm_zero_2beam,P1|P2|NEG|N2,30,0.06
2292,ja_form,temporal1,xglm_alt_one_1beam,P1,1,0.002
2293,ja_form,temporal1,xglm_alt_one_1beam,P1|N1,1,0.002
2294,ja_form,temporal1,xglm_alt_one_1beam,P1|N1|N2,1,0.002
2295,ja_form,temporal1,xglm_alt_one_1beam,P1|N2,1,0.002
2296,ja_form,temporal1,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
2297,ja_form,temporal1,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
2298,ja_form,temporal1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2299,ja_form,temporal1,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
2300,ja_form,temporal1,xglm_alt_one_2beam,P1,0,0.0
2301,ja_form,temporal1,xglm_alt_one_2beam,P1|N1,0,0.0
2302,ja_form,temporal1,xglm_alt_one_2beam,P1|N1|N2,0,0.0
2303,ja_form,temporal1,xglm_alt_one_2beam,P1|N2,0,0.0
2304,ja_form,temporal1,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
2305,ja_form,temporal1,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
2306,ja_form,temporal1,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2307,ja_form,temporal1,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
2308,ja_form,temporal1,xglm_one_1beam,P1,1,0.002
2309,ja_form,temporal1,xglm_one_1beam,P1|N1,1,0.002
2310,ja_form,temporal1,xglm_one_1beam,P1|N1|N2,1,0.002
2311,ja_form,temporal1,xglm_one_1beam,P1|N2,1,0.002
2312,ja_form,temporal1,xglm_one_1beam,P1|P2|NEG,0,0.0
2313,ja_form,temporal1,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
2314,ja_form,temporal1,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2315,ja_form,temporal1,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
2316,ja_form,temporal1,xglm_one_2beam,P1,5,0.01
2317,ja_form,temporal1,xglm_one_2beam,P1|N1,5,0.01
2318,ja_form,temporal1,xglm_one_2beam,P1|N1|N2,5,0.01
2319,ja_form,temporal1,xglm_one_2beam,P1|N2,5,0.01
2320,ja_form,temporal1,xglm_one_2beam,P1|P2|NEG,0,0.0
2321,ja_form,temporal1,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
2322,ja_form,temporal1,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2323,ja_form,temporal1,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
2324,ja_form,temporal1,xglm_zero_1beam,P1,372,0.744
2325,ja_form,temporal1,xglm_zero_1beam,P1|N1,287,0.574
2326,ja_form,temporal1,xglm_zero_1beam,P1|N1|N2,247,0.494
2327,ja_form,temporal1,xglm_zero_1beam,P1|N2,303,0.606
2328,ja_form,temporal1,xglm_zero_1beam,P1|P2|NEG,152,0.304
2329,ja_form,temporal1,xglm_zero_1beam,P1|P2|NEG|N1,148,0.296
2330,ja_form,temporal1,xglm_zero_1beam,P1|P2|NEG|N1|N2,148,0.296
2331,ja_form,temporal1,xglm_zero_1beam,P1|P2|NEG|N2,151,0.302
2332,ja_form,temporal1,xglm_zero_2beam,P1,368,0.736
2333,ja_form,temporal1,xglm_zero_2beam,P1|N1,129,0.258
2334,ja_form,temporal1,xglm_zero_2beam,P1|N1|N2,109,0.218
2335,ja_form,temporal1,xglm_zero_2beam,P1|N2,170,0.34
2336,ja_form,temporal1,xglm_zero_2beam,P1|P2|NEG,105,0.21
2337,ja_form,temporal1,xglm_zero_2beam,P1|P2|NEG|N1,71,0.142
2338,ja_form,temporal1,xglm_zero_2beam,P1|P2|NEG|N1|N2,71,0.142
2339,ja_form,temporal1,xglm_zero_2beam,P1|P2|NEG|N2,101,0.202
2340,ja_form,temporal2,xglm_alt_one_1beam,P1,15,0.03
2341,ja_form,temporal2,xglm_alt_one_1beam,P1|N1,1,0.002
2342,ja_form,temporal2,xglm_alt_one_1beam,P1|N1|N2,1,0.002
2343,ja_form,temporal2,xglm_alt_one_1beam,P1|N2,15,0.03
2344,ja_form,temporal2,xglm_alt_one_1beam,P1|P2|NEG,0,0.0
2345,ja_form,temporal2,xglm_alt_one_1beam,P1|P2|NEG|N1,0,0.0
2346,ja_form,temporal2,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2347,ja_form,temporal2,xglm_alt_one_1beam,P1|P2|NEG|N2,0,0.0
2348,ja_form,temporal2,xglm_alt_one_2beam,P1,4,0.008
2349,ja_form,temporal2,xglm_alt_one_2beam,P1|N1,0,0.0
2350,ja_form,temporal2,xglm_alt_one_2beam,P1|N1|N2,0,0.0
2351,ja_form,temporal2,xglm_alt_one_2beam,P1|N2,4,0.008
2352,ja_form,temporal2,xglm_alt_one_2beam,P1|P2|NEG,0,0.0
2353,ja_form,temporal2,xglm_alt_one_2beam,P1|P2|NEG|N1,0,0.0
2354,ja_form,temporal2,xglm_alt_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2355,ja_form,temporal2,xglm_alt_one_2beam,P1|P2|NEG|N2,0,0.0
2356,ja_form,temporal2,xglm_one_1beam,P1,10,0.02
2357,ja_form,temporal2,xglm_one_1beam,P1|N1,10,0.02
2358,ja_form,temporal2,xglm_one_1beam,P1|N1|N2,10,0.02
2359,ja_form,temporal2,xglm_one_1beam,P1|N2,10,0.02
2360,ja_form,temporal2,xglm_one_1beam,P1|P2|NEG,0,0.0
2361,ja_form,temporal2,xglm_one_1beam,P1|P2|NEG|N1,0,0.0
2362,ja_form,temporal2,xglm_one_1beam,P1|P2|NEG|N1|N2,0,0.0
2363,ja_form,temporal2,xglm_one_1beam,P1|P2|NEG|N2,0,0.0
2364,ja_form,temporal2,xglm_one_2beam,P1,4,0.008
2365,ja_form,temporal2,xglm_one_2beam,P1|N1,4,0.008
2366,ja_form,temporal2,xglm_one_2beam,P1|N1|N2,4,0.008
2367,ja_form,temporal2,xglm_one_2beam,P1|N2,4,0.008
2368,ja_form,temporal2,xglm_one_2beam,P1|P2|NEG,0,0.0
2369,ja_form,temporal2,xglm_one_2beam,P1|P2|NEG|N1,0,0.0
2370,ja_form,temporal2,xglm_one_2beam,P1|P2|NEG|N1|N2,0,0.0
2371,ja_form,temporal2,xglm_one_2beam,P1|P2|NEG|N2,0,0.0
2372,ja_form,temporal2,xglm_zero_1beam,P1,302,0.604
2373,ja_form,temporal2,xglm_zero_1beam,P1|N1,237,0.474
2374,ja_form,temporal2,xglm_zero_1beam,P1|N1|N2,189,0.378
2375,ja_form,temporal2,xglm_zero_1beam,P1|N2,236,0.472
2376,ja_form,temporal2,xglm_zero_1beam,P1|P2|NEG,159,0.318
2377,ja_form,temporal2,xglm_zero_1beam,P1|P2|NEG|N1,143,0.286
2378,ja_form,temporal2,xglm_zero_1beam,P1|P2|NEG|N1|N2,143,0.286
2379,ja_form,temporal2,xglm_zero_1beam,P1|P2|NEG|N2,153,0.306
2380,ja_form,temporal2,xglm_zero_2beam,P1,358,0.716
2381,ja_form,temporal2,xglm_zero_2beam,P1|N1,94,0.188
2382,ja_form,temporal2,xglm_zero_2beam,P1|N1|N2,67,0.134
2383,ja_form,temporal2,xglm_zero_2beam,P1|N2,154,0.308
2384,ja_form,temporal2,xglm_zero_2beam,P1|P2|NEG,109,0.218
2385,ja_form,temporal2,xglm_zero_2beam,P1|P2|NEG|N1,59,0.118
2386,ja_form,temporal2,xglm_zero_2beam,P1|P2|NEG|N1|N2,59,0.118
2387,ja_form,temporal2,xglm_zero_2beam,P1|P2|NEG|N2,107,0.214
2388,ja_norm,comparative1,xglm_alt_one_1beam,P1|NEG,20,0.04
2389,ja_norm,comparative1,xglm_alt_one_1beam,P1|NEG|N1,13,0.026
2390,ja_norm,comparative1,xglm_alt_one_1beam,P1|NEG|N1|N2,6,0.012
2391,ja_norm,comparative1,xglm_alt_one_1beam,P1|NEG|N2,10,0.02
2392,ja_norm,comparative1,xglm_alt_one_1beam,P1|P2|NEG,5,0.01
2393,ja_norm,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N1,1,0.002
2394,ja_norm,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N1|N2,1,0.002
2395,ja_norm,comparative1,xglm_alt_one_1beam,P1|P2|NEG|N2,5,0.01
2396,ja_norm,comparative1,xglm_alt_one_2beam,P1|NEG,7,0.014
2397,ja_norm,comparative1,xglm_alt_one_2beam,P1|NEG|N1,5,0.01
2398,ja_norm,comparative1,xglm_alt_one_2beam,P1|NEG|N1|N2,5,0.01
2399,ja_norm,comparative1,xglm_alt_one_2beam,P1|NEG|N2,6,0.012
